r,l,f,y,Demand
RE1,15,PHL_POW_ELE,2042,0.0
RE1,15,PHL_POW_ELE,2043,0.0
RE1,15,PHL_POW_ELE,2044,0.0
RE1,15,PHL_POW_ELE,2045,0.0
RE1,15,PHL_POW_ELE,2046,0.0
RE1,15,PHL_POW_ELE,2047,0.0
RE1,15,PHL_POW_ELE,2048,0.0
RE1,15,PHL_POW_ELE,2049,0.0
RE1,15,PHL_POW_ELE,2050,0.0
RE1,15,PHL_POW_ELE,2051,0.0
RE1,15,PHL_POW_ELE,2052,0.0
RE1,15,PHL_POW_ELE,2053,0.0
RE1,15,PHL_INDU_OTH,2020,9.9948
RE1,15,PHL_INDU_OTH,2021,10.2198
RE1,15,PHL_INDU_OTH,2022,10.4448
RE1,15,PHL_INDU_OTH,2023,10.6698
RE1,15,PHL_INDU_OTH,2024,10.8948
RE1,15,PHL_INDU_OTH,2025,11.1198
RE1,15,PHL_INDU_OTH,2026,11.3637
RE1,15,PHL_INDU_OTH,2027,11.6076
RE1,15,PHL_INDU_OTH,2028,11.8516
RE1,15,PHL_INDU_OTH,2029,12.0955
RE1,15,PHL_INDU_OTH,2030,12.3395
RE1,15,PHL_INDU_OTH,2031,12.6166
RE1,15,PHL_INDU_OTH,2032,12.8938
RE1,15,PHL_INDU_OTH,2033,13.1709
RE1,15,PHL_INDU_OTH,2034,13.4481
RE1,15,PHL_INDU_OTH,2035,13.7252
RE1,15,PHL_INDU_OTH,2036,14.055
RE1,15,PHL_INDU_OTH,2037,14.3847
RE1,15,PHL_INDU_OTH,2038,14.7144
RE1,15,PHL_INDU_OTH,2039,15.0441
RE1,15,PHL_INDU_OTH,2040,15.3739
RE1,15,PHL_INDU_OTH,2041,15.7576
RE1,15,PHL_INDU_OTH,2042,16.1414
RE1,15,PHL_INDU_OTH,2043,16.5252
RE1,15,PHL_INDU_OTH,2044,16.909
RE1,15,PHL_INDU_OTH,2045,17.2928
RE1,15,PHL_INDU_OTH,2046,17.7304
RE1,15,PHL_INDU_OTH,2047,18.168
RE1,15,PHL_INDU_OTH,2048,18.6056
RE1,15,PHL_INDU_OTH,2049,19.0432
RE1,15,PHL_INDU_OTH,2050,19.4808
RE1,15,PHL_INDU_OTH,2051,19.9619
RE1,15,PHL_INDU_OTH,2052,20.4431
RE1,15,PHL_INDU_OTH,2053,20.9242
RE1,15,PHL_INDU_OTHLPH,2020,0.0
RE1,15,PHL_INDU_OTHLPH,2021,0.0
RE1,15,PHL_INDU_OTHLPH,2022,0.0
RE1,15,PHL_INDU_OTHLPH,2023,0.0
RE1,15,PHL_INDU_OTHLPH,2024,0.0
RE1,15,PHL_INDU_OTHLPH,2025,0.0
RE1,15,PHL_INDU_OTHLPH,2026,0.0
RE1,15,PHL_INDU_OTHLPH,2027,0.0
RE1,15,PHL_INDU_OTHLPH,2028,0.0
RE1,15,PHL_INDU_OTHLPH,2029,0.0
RE1,15,PHL_INDU_OTHLPH,2030,0.0
RE1,15,PHL_INDU_OTHLPH,2031,0.0
RE1,15,PHL_INDU_OTHLPH,2032,0.0
RE1,15,PHL_INDU_OTHLPH,2033,0.0
RE1,15,PHL_INDU_OTHLPH,2034,0.0
RE1,15,PHL_INDU_OTHLPH,2035,0.0
RE1,15,PHL_INDU_OTHLPH,2036,0.0
RE1,15,PHL_INDU_OTHLPH,2037,0.0
RE1,15,PHL_INDU_OTHLPH,2038,0.0
RE1,15,PHL_INDU_OTHLPH,2039,0.0
RE1,15,PHL_INDU_OTHLPH,2040,0.0
RE1,15,PHL_INDU_OTHLPH,2041,0.0
RE1,15,PHL_INDU_OTHLPH,2042,0.0
RE1,15,PHL_INDU_OTHLPH,2043,0.0
RE1,15,PHL_INDU_OTHLPH,2044,0.0
RE1,15,PHL_INDU_OTHLPH,2045,0.0
RE1,15,PHL_INDU_OTHLPH,2046,0.0
RE1,15,PHL_INDU_OTHLPH,2047,0.0
RE1,15,PHL_INDU_OTHLPH,2048,0.0
RE1,15,PHL_INDU_OTHLPH,2049,0.0
RE1,15,PHL_INDU_OTHLPH,2050,0.0
RE1,15,PHL_INDU_OTHLPH,2051,0.0
RE1,15,PHL_INDU_OTHLPH,2052,0.0
RE1,15,PHL_INDU_OTHLPH,2053,0.0
RE1,15,PHL_INDU_OTHHPH,2020,0.0
RE1,15,PHL_INDU_OTHHPH,2021,0.0
RE1,15,PHL_INDU_OTHHPH,2022,0.0
RE1,15,PHL_INDU_OTHHPH,2023,0.0
RE1,15,PHL_INDU_OTHHPH,2024,0.0
RE1,15,PHL_INDU_OTHHPH,2025,0.0
RE1,15,PHL_INDU_OTHHPH,2026,0.0
RE1,15,PHL_INDU_OTHHPH,2027,0.0
RE1,15,PHL_INDU_OTHHPH,2028,0.0
RE1,15,PHL_INDU_OTHHPH,2029,0.0
RE1,15,PHL_INDU_OTHHPH,2030,0.0
RE1,15,PHL_INDU_OTHHPH,2031,0.0
RE1,15,PHL_INDU_OTHHPH,2032,0.0
RE1,15,PHL_INDU_OTHHPH,2033,0.0
RE1,15,PHL_INDU_OTHHPH,2034,0.0
RE1,15,PHL_INDU_OTHHPH,2035,0.0
RE1,15,PHL_INDU_OTHHPH,2036,0.0
RE1,15,PHL_INDU_OTHHPH,2037,0.0
RE1,15,PHL_INDU_OTHHPH,2038,0.0
RE1,15,PHL_INDU_OTHHPH,2039,0.0
RE1,15,PHL_INDU_OTHHPH,2040,0.0
RE1,15,PHL_INDU_OTHHPH,2041,0.0
RE1,15,PHL_INDU_OTHHPH,2042,0.0
RE1,15,PHL_INDU_OTHHPH,2043,0.0
RE1,15,PHL_INDU_OTHHPH,2044,0.0
RE1,15,PHL_INDU_OTHHPH,2045,0.0
RE1,15,PHL_INDU_OTHHPH,2046,0.0
RE1,15,PHL_INDU_OTHHPH,2047,0.0
RE1,15,PHL_INDU_OTHHPH,2048,0.0
RE1,15,PHL_INDU_OTHHPH,2049,0.0
RE1,15,PHL_INDU_OTHHPH,2050,0.0
RE1,15,PHL_INDU_OTHHPH,2051,0.0
RE1,15,PHL_INDU_OTHHPH,2052,0.0
RE1,15,PHL_INDU_OTHHPH,2053,0.0
RE1,15,PHL_INDU_ELE,2020,0.0
RE1,15,PHL_INDU_ELE,2021,0.0
RE1,15,PHL_INDU_ELE,2022,0.0
RE1,15,PHL_INDU_ELE,2023,0.0
RE1,15,PHL_INDU_ELE,2024,0.0
RE1,15,PHL_INDU_ELE,2025,0.0
RE1,15,PHL_INDU_ELE,2026,0.0
RE1,15,PHL_INDU_ELE,2027,0.0
RE1,15,PHL_INDU_ELE,2028,0.0
RE1,15,PHL_INDU_ELE,2029,0.0
RE1,15,PHL_INDU_ELE,2030,0.0
RE1,15,PHL_INDU_ELE,2031,0.0
RE1,15,PHL_INDU_ELE,2032,0.0
RE1,15,PHL_INDU_ELE,2033,0.0
RE1,15,PHL_INDU_ELE,2034,0.0
RE1,15,PHL_INDU_ELE,2035,0.0
RE1,15,PHL_INDU_ELE,2036,0.0
RE1,15,PHL_INDU_ELE,2037,0.0
RE1,15,PHL_INDU_ELE,2038,0.0
RE1,15,PHL_INDU_ELE,2039,0.0
RE1,15,PHL_INDU_ELE,2040,0.0
RE1,15,PHL_INDU_ELE,2041,0.0
RE1,15,PHL_INDU_ELE,2042,0.0
RE1,15,PHL_INDU_ELE,2043,0.0
RE1,15,PHL_INDU_ELE,2044,0.0
RE1,15,PHL_INDU_ELE,2045,0.0
RE1,15,PHL_INDU_ELE,2046,0.0
RE1,15,PHL_INDU_ELE,2047,0.0
RE1,15,PHL_INDU_ELE,2048,0.0
RE1,15,PHL_INDU_ELE,2049,0.0
RE1,15,PHL_INDU_ELE,2050,0.0
RE1,15,PHL_INDU_ELE,2051,0.0
RE1,15,PHL_INDU_ELE,2052,0.0
RE1,15,PHL_INDU_ELE,2053,0.0
RE1,15,PHL_TRA_FKMS,2020,0.0
RE1,15,PHL_TRA_FKMS,2021,0.0
RE1,15,PHL_TRA_FKMS,2022,0.0
RE1,15,PHL_TRA_FKMS,2023,0.0
RE1,15,PHL_TRA_FKMS,2024,0.0
RE1,15,PHL_TRA_FKMS,2025,0.0
RE1,15,PHL_TRA_FKMS,2026,0.0
RE1,15,PHL_TRA_FKMS,2027,0.0
RE1,15,PHL_TRA_FKMS,2028,0.0
RE1,15,PHL_TRA_FKMS,2029,0.0
RE1,15,PHL_TRA_FKMS,2030,0.0
RE1,15,PHL_TRA_FKMS,2031,0.0
RE1,15,PHL_TRA_FKMS,2032,0.0
RE1,15,PHL_TRA_FKMS,2033,0.0
RE1,15,PHL_TRA_FKMS,2034,0.0
RE1,15,PHL_TRA_FKMS,2035,0.0
RE1,15,PHL_TRA_FKMS,2036,0.0
RE1,15,PHL_TRA_FKMS,2037,0.0
RE1,15,PHL_TRA_FKMS,2038,0.0
RE1,15,PHL_TRA_FKMS,2039,0.0
RE1,15,PHL_TRA_FKMS,2040,0.0
RE1,15,PHL_TRA_FKMS,2041,0.0
RE1,15,PHL_TRA_FKMS,2042,0.0
RE1,15,PHL_TRA_FKMS,2043,0.0
RE1,15,PHL_TRA_FKMS,2044,0.0
RE1,15,PHL_TRA_FKMS,2045,0.0
RE1,15,PHL_TRA_FKMS,2046,0.0
RE1,15,PHL_TRA_FKMS,2047,0.0
RE1,15,PHL_TRA_FKMS,2048,0.0
RE1,15,PHL_TRA_FKMS,2049,0.0
RE1,15,PHL_TRA_FKMS,2050,0.0
RE1,15,PHL_TRA_FKMS,2051,0.0
RE1,15,PHL_TRA_FKMS,2052,0.0
RE1,15,PHL_TRA_FKMS,2053,0.0
RE1,15,PHL_TRA_FKMR,2020,0.0
RE1,15,PHL_TRA_FKMR,2021,0.0
RE1,15,PHL_TRA_FKMR,2022,0.0
RE1,15,PHL_TRA_FKMR,2023,0.0
RE1,15,PHL_TRA_FKMR,2024,0.0
RE1,15,PHL_TRA_FKMR,2025,0.0
RE1,15,PHL_TRA_FKMR,2026,0.0
RE1,15,PHL_TRA_FKMR,2027,0.0
RE1,15,PHL_TRA_FKMR,2028,0.0
RE1,15,PHL_TRA_FKMR,2029,0.0
RE1,15,PHL_TRA_FKMR,2030,0.0
RE1,15,PHL_TRA_FKMR,2031,0.0
RE1,15,PHL_TRA_FKMR,2032,0.0
RE1,15,PHL_TRA_FKMR,2033,0.0
RE1,15,PHL_TRA_FKMR,2034,0.0
RE1,15,PHL_TRA_FKMR,2035,0.0
RE1,15,PHL_TRA_FKMR,2036,0.0
RE1,15,PHL_TRA_FKMR,2037,0.0
RE1,15,PHL_TRA_FKMR,2038,0.0
RE1,15,PHL_TRA_FKMR,2039,0.0
RE1,15,PHL_TRA_FKMR,2040,0.0
RE1,15,PHL_TRA_FKMR,2041,0.0
RE1,15,PHL_TRA_FKMR,2042,0.0
RE1,15,PHL_TRA_FKMR,2043,0.0
RE1,15,PHL_TRA_FKMR,2044,0.0
RE1,15,PHL_TRA_FKMR,2045,0.0
RE1,15,PHL_TRA_FKMR,2046,0.0
RE1,15,PHL_TRA_FKMR,2047,0.0
RE1,15,PHL_TRA_FKMR,2048,0.0
RE1,15,PHL_TRA_FKMR,2049,0.0
RE1,15,PHL_TRA_FKMR,2050,0.0
RE1,15,PHL_TRA_FKMR,2051,0.0
RE1,15,PHL_TRA_FKMR,2052,0.0
RE1,15,PHL_TRA_FKMR,2053,0.0
RE1,15,PHL_TRA_PKMR,2020,0.0
RE1,15,PHL_TRA_PKMR,2021,0.0
RE1,15,PHL_TRA_PKMR,2022,0.0
RE1,15,PHL_TRA_PKMR,2023,0.0
RE1,15,PHL_TRA_PKMR,2024,0.0
RE1,15,PHL_TRA_PKMR,2025,0.0
RE1,15,PHL_TRA_PKMR,2026,0.0
RE1,15,PHL_TRA_PKMR,2027,0.0
RE1,15,PHL_TRA_PKMR,2028,0.0
RE1,15,PHL_TRA_PKMR,2029,0.0
RE1,15,PHL_TRA_PKMR,2030,0.0
RE1,15,PHL_TRA_PKMR,2031,0.0
RE1,15,PHL_TRA_PKMR,2032,0.0
RE1,15,PHL_TRA_PKMR,2033,0.0
RE1,15,PHL_TRA_PKMR,2034,0.0
RE1,15,PHL_TRA_PKMR,2035,0.0
RE1,15,PHL_TRA_PKMR,2036,0.0
RE1,15,PHL_TRA_PKMR,2037,0.0
RE1,15,PHL_TRA_PKMR,2038,0.0
RE1,15,PHL_TRA_PKMR,2039,0.0
RE1,15,PHL_TRA_PKMR,2040,0.0
RE1,15,PHL_TRA_PKMR,2041,0.0
RE1,15,PHL_TRA_PKMR,2042,0.0
RE1,15,PHL_TRA_PKMR,2043,0.0
RE1,15,PHL_TRA_PKMR,2044,0.0
RE1,15,PHL_TRA_PKMR,2045,0.0
RE1,15,PHL_TRA_PKMR,2046,0.0
RE1,15,PHL_TRA_PKMR,2047,0.0
RE1,15,PHL_TRA_PKMR,2048,0.0
RE1,15,PHL_TRA_PKMR,2049,0.0
RE1,15,PHL_TRA_PKMR,2050,0.0
RE1,15,PHL_TRA_PKMR,2051,0.0
RE1,15,PHL_TRA_PKMR,2052,0.0
RE1,15,PHL_TRA_PKMR,2053,0.0
RE1,15,PHL_TRA_PKMA,2020,0.0
RE1,15,PHL_TRA_PKMA,2021,0.0
RE1,15,PHL_TRA_PKMA,2022,0.0
RE1,15,PHL_TRA_PKMA,2023,0.0
RE1,15,PHL_TRA_PKMA,2024,0.0
RE1,15,PHL_TRA_PKMA,2025,0.0
RE1,15,PHL_TRA_PKMA,2026,0.0
RE1,15,PHL_TRA_PKMA,2027,0.0
RE1,15,PHL_TRA_PKMA,2028,0.0
RE1,15,PHL_TRA_PKMA,2029,0.0
RE1,15,PHL_TRA_PKMA,2030,0.0
RE1,15,PHL_TRA_PKMA,2031,0.0
RE1,15,PHL_TRA_PKMA,2032,0.0
RE1,15,PHL_TRA_PKMA,2033,0.0
RE1,15,PHL_TRA_PKMA,2034,0.0
RE1,15,PHL_TRA_PKMA,2035,0.0
RE1,15,PHL_TRA_PKMA,2036,0.0
RE1,15,PHL_TRA_PKMA,2037,0.0
RE1,15,PHL_TRA_PKMA,2038,0.0
RE1,15,PHL_TRA_PKMA,2039,0.0
RE1,15,PHL_TRA_PKMA,2040,0.0
RE1,15,PHL_TRA_PKMA,2041,0.0
RE1,15,PHL_TRA_PKMA,2042,0.0
RE1,15,PHL_TRA_PKMA,2043,0.0
RE1,15,PHL_TRA_PKMA,2044,0.0
RE1,15,PHL_TRA_PKMA,2045,0.0
RE1,15,PHL_TRA_PKMA,2046,0.0
RE1,15,PHL_TRA_PKMA,2047,0.0
RE1,15,PHL_TRA_PKMA,2048,0.0
RE1,15,PHL_TRA_PKMA,2049,0.0
RE1,15,PHL_TRA_PKMA,2050,0.0
RE1,15,PHL_TRA_PKMA,2051,0.0
RE1,15,PHL_TRA_PKMA,2052,0.0
RE1,15,PHL_TRA_PKMA,2053,0.0
RE1,15,PHL_TRA_FKMTL,2020,0.0
RE1,15,PHL_TRA_FKMTL,2021,0.0
RE1,15,PHL_TRA_FKMTL,2022,0.0
RE1,15,PHL_TRA_FKMTL,2023,0.0
RE1,15,PHL_TRA_FKMTL,2024,0.0
RE1,15,PHL_TRA_FKMTL,2025,0.0
RE1,15,PHL_TRA_FKMTL,2026,0.0
RE1,15,PHL_TRA_FKMTL,2027,0.0
RE1,15,PHL_TRA_FKMTL,2028,0.0
RE1,15,PHL_TRA_FKMTL,2029,0.0
RE1,15,PHL_TRA_FKMTL,2030,0.0
RE1,15,PHL_TRA_FKMTL,2031,0.0
RE1,15,PHL_TRA_FKMTL,2032,0.0
RE1,15,PHL_TRA_FKMTL,2033,0.0
RE1,15,PHL_TRA_FKMTL,2034,0.0
RE1,15,PHL_TRA_FKMTL,2035,0.0
RE1,15,PHL_TRA_FKMTL,2036,0.0
RE1,15,PHL_TRA_FKMTL,2037,0.0
RE1,15,PHL_TRA_FKMTL,2038,0.0
RE1,15,PHL_TRA_FKMTL,2039,0.0
RE1,15,PHL_TRA_FKMTL,2040,0.0
RE1,15,PHL_TRA_FKMTL,2041,0.0
RE1,15,PHL_TRA_FKMTL,2042,0.0
RE1,15,PHL_TRA_FKMTL,2043,0.0
RE1,15,PHL_TRA_FKMTL,2044,0.0
RE1,15,PHL_TRA_FKMTL,2045,0.0
RE1,15,PHL_TRA_FKMTL,2046,0.0
RE1,15,PHL_TRA_FKMTL,2047,0.0
RE1,15,PHL_TRA_FKMTL,2048,0.0
RE1,15,PHL_TRA_FKMTL,2049,0.0
RE1,15,PHL_TRA_FKMTL,2050,0.0
RE1,15,PHL_TRA_FKMTL,2051,0.0
RE1,15,PHL_TRA_FKMTL,2052,0.0
RE1,15,PHL_TRA_FKMTL,2053,0.0
RE1,15,PHL_TRA_FKMTH,2020,0.0
RE1,15,PHL_TRA_FKMTH,2021,0.0
RE1,15,PHL_TRA_FKMTH,2022,0.0
RE1,15,PHL_TRA_FKMTH,2023,0.0
RE1,15,PHL_TRA_FKMTH,2024,0.0
RE1,15,PHL_TRA_FKMTH,2025,0.0
RE1,15,PHL_TRA_FKMTH,2026,0.0
RE1,15,PHL_TRA_FKMTH,2027,0.0
RE1,15,PHL_TRA_FKMTH,2028,0.0
RE1,15,PHL_TRA_FKMTH,2029,0.0
RE1,15,PHL_TRA_FKMTH,2030,0.0
RE1,15,PHL_TRA_FKMTH,2031,0.0
RE1,15,PHL_TRA_FKMTH,2032,0.0
RE1,15,PHL_TRA_FKMTH,2033,0.0
RE1,15,PHL_TRA_FKMTH,2034,0.0
RE1,15,PHL_TRA_FKMTH,2035,0.0
RE1,15,PHL_TRA_FKMTH,2036,0.0
RE1,15,PHL_TRA_FKMTH,2037,0.0
RE1,15,PHL_TRA_FKMTH,2038,0.0
RE1,15,PHL_TRA_FKMTH,2039,0.0
RE1,15,PHL_TRA_FKMTH,2040,0.0
RE1,15,PHL_TRA_FKMTH,2041,0.0
RE1,15,PHL_TRA_FKMTH,2042,0.0
RE1,15,PHL_TRA_FKMTH,2043,0.0
RE1,15,PHL_TRA_FKMTH,2044,0.0
RE1,15,PHL_TRA_FKMTH,2045,0.0
RE1,15,PHL_TRA_FKMTH,2046,0.0
RE1,15,PHL_TRA_FKMTH,2047,0.0
RE1,15,PHL_TRA_FKMTH,2048,0.0
RE1,15,PHL_TRA_FKMTH,2049,0.0
RE1,15,PHL_TRA_FKMTH,2050,0.0
RE1,15,PHL_TRA_FKMTH,2051,0.0
RE1,15,PHL_TRA_FKMTH,2052,0.0
RE1,15,PHL_TRA_FKMTH,2053,0.0
RE1,15,PHL_TRA_PKMV,2020,0.0
RE1,15,PHL_TRA_PKMV,2021,0.0
RE1,15,PHL_TRA_PKMV,2022,0.0
RE1,15,PHL_TRA_PKMV,2023,0.0
RE1,15,PHL_TRA_PKMV,2024,0.0
RE1,15,PHL_TRA_PKMV,2025,0.0
RE1,15,PHL_TRA_PKMV,2026,0.0
RE1,15,PHL_TRA_PKMV,2027,0.0
RE1,15,PHL_TRA_PKMV,2028,0.0
RE1,15,PHL_TRA_PKMV,2029,0.0
RE1,15,PHL_TRA_PKMV,2030,0.0
RE1,15,PHL_TRA_PKMV,2031,0.0
RE1,15,PHL_TRA_PKMV,2032,0.0
RE1,15,PHL_TRA_PKMV,2033,0.0
RE1,15,PHL_TRA_PKMV,2034,0.0
RE1,15,PHL_TRA_PKMV,2035,0.0
RE1,15,PHL_TRA_PKMV,2036,0.0
RE1,15,PHL_TRA_PKMV,2037,0.0
RE1,15,PHL_TRA_PKMV,2038,0.0
RE1,15,PHL_TRA_PKMV,2039,0.0
RE1,15,PHL_TRA_PKMV,2040,0.0
RE1,15,PHL_TRA_PKMV,2041,0.0
RE1,15,PHL_TRA_PKMV,2042,0.0
RE1,15,PHL_TRA_PKMV,2043,0.0
RE1,15,PHL_TRA_PKMV,2044,0.0
RE1,15,PHL_TRA_PKMV,2045,0.0
RE1,15,PHL_TRA_PKMV,2046,0.0
RE1,15,PHL_TRA_PKMV,2047,0.0
RE1,15,PHL_TRA_PKMV,2048,0.0
RE1,15,PHL_TRA_PKMV,2049,0.0
RE1,15,PHL_TRA_PKMV,2050,0.0
RE1,15,PHL_TRA_PKMV,2051,0.0
RE1,15,PHL_TRA_PKMV,2052,0.0
RE1,15,PHL_TRA_PKMV,2053,0.0
RE1,15,PHL_TRA_PKMB,2020,0.0
RE1,15,PHL_TRA_PKMB,2021,0.0
RE1,15,PHL_TRA_PKMB,2022,0.0
RE1,15,PHL_TRA_PKMB,2023,0.0
RE1,15,PHL_TRA_PKMB,2024,0.0
RE1,15,PHL_TRA_PKMB,2025,0.0
RE1,15,PHL_TRA_PKMB,2026,0.0
RE1,15,PHL_TRA_PKMB,2027,0.0
RE1,15,PHL_TRA_PKMB,2028,0.0
RE1,15,PHL_TRA_PKMB,2029,0.0
RE1,15,PHL_TRA_PKMB,2030,0.0
RE1,15,PHL_TRA_PKMB,2031,0.0
RE1,15,PHL_TRA_PKMB,2032,0.0
RE1,15,PHL_TRA_PKMB,2033,0.0
RE1,15,PHL_TRA_PKMB,2034,0.0
RE1,15,PHL_TRA_PKMB,2035,0.0
RE1,15,PHL_TRA_PKMB,2036,0.0
RE1,15,PHL_TRA_PKMB,2037,0.0
RE1,15,PHL_TRA_PKMB,2038,0.0
RE1,15,PHL_TRA_PKMB,2039,0.0
RE1,15,PHL_TRA_PKMB,2040,0.0
RE1,15,PHL_TRA_PKMB,2041,0.0
RE1,15,PHL_TRA_PKMB,2042,0.0
RE1,15,PHL_TRA_PKMB,2043,0.0
RE1,15,PHL_TRA_PKMB,2044,0.0
RE1,15,PHL_TRA_PKMB,2045,0.0
RE1,15,PHL_TRA_PKMB,2046,0.0
RE1,15,PHL_TRA_PKMB,2047,0.0
RE1,15,PHL_TRA_PKMB,2048,0.0
RE1,15,PHL_TRA_PKMB,2049,0.0
RE1,15,PHL_TRA_PKMB,2050,0.0
RE1,15,PHL_TRA_PKMB,2051,0.0
RE1,15,PHL_TRA_PKMB,2052,0.0
RE1,15,PHL_TRA_PKMB,2053,0.0
RE1,15,PHL_TRA_PKMC,2020,0.0
RE1,15,PHL_TRA_PKMC,2021,0.0
RE1,15,PHL_TRA_PKMC,2022,0.0
RE1,15,PHL_TRA_PKMC,2023,0.0
RE1,15,PHL_TRA_PKMC,2024,0.0
RE1,15,PHL_TRA_PKMC,2025,0.0
RE1,15,PHL_TRA_PKMC,2026,0.0
RE1,15,PHL_TRA_PKMC,2027,0.0
RE1,15,PHL_TRA_PKMC,2028,0.0
RE1,15,PHL_TRA_PKMC,2029,0.0
RE1,15,PHL_TRA_PKMC,2030,0.0
RE1,15,PHL_TRA_PKMC,2031,0.0
RE1,15,PHL_TRA_PKMC,2032,0.0
RE1,15,PHL_TRA_PKMC,2033,0.0
RE1,15,PHL_TRA_PKMC,2034,0.0
RE1,15,PHL_TRA_PKMC,2035,0.0
RE1,15,PHL_TRA_PKMC,2036,0.0
RE1,15,PHL_TRA_PKMC,2037,0.0
RE1,15,PHL_TRA_PKMC,2038,0.0
RE1,15,PHL_TRA_PKMC,2039,0.0
RE1,15,PHL_TRA_PKMC,2040,0.0
RE1,15,PHL_TRA_PKMC,2041,0.0
RE1,15,PHL_TRA_PKMC,2042,0.0
RE1,15,PHL_TRA_PKMC,2043,0.0
RE1,15,PHL_TRA_PKMC,2044,0.0
RE1,15,PHL_TRA_PKMC,2045,0.0
RE1,15,PHL_TRA_PKMC,2046,0.0
RE1,15,PHL_TRA_PKMC,2047,0.0
RE1,15,PHL_TRA_PKMC,2048,0.0
RE1,15,PHL_TRA_PKMC,2049,0.0
RE1,15,PHL_TRA_PKMC,2050,0.0
RE1,15,PHL_TRA_PKMC,2051,0.0
RE1,15,PHL_TRA_PKMC,2052,0.0
RE1,15,PHL_TRA_PKMC,2053,0.0
RE1,15,PHL_TRA_PKM23,2020,0.0
RE1,15,PHL_TRA_PKM23,2021,0.0
RE1,15,PHL_TRA_PKM23,2022,0.0
RE1,15,PHL_TRA_PKM23,2023,0.0
RE1,15,PHL_TRA_PKM23,2024,0.0
RE1,15,PHL_TRA_PKM23,2025,0.0
RE1,15,PHL_TRA_PKM23,2026,0.0
RE1,15,PHL_TRA_PKM23,2027,0.0
RE1,15,PHL_TRA_PKM23,2028,0.0
RE1,15,PHL_TRA_PKM23,2029,0.0
RE1,15,PHL_TRA_PKM23,2030,0.0
RE1,15,PHL_TRA_PKM23,2031,0.0
RE1,15,PHL_TRA_PKM23,2032,0.0
RE1,15,PHL_TRA_PKM23,2033,0.0
RE1,15,PHL_TRA_PKM23,2034,0.0
RE1,15,PHL_TRA_PKM23,2035,0.0
RE1,15,PHL_TRA_PKM23,2036,0.0
RE1,15,PHL_TRA_PKM23,2037,0.0
RE1,15,PHL_TRA_PKM23,2038,0.0
RE1,15,PHL_TRA_PKM23,2039,0.0
RE1,15,PHL_TRA_PKM23,2040,0.0
RE1,15,PHL_TRA_PKM23,2041,0.0
RE1,15,PHL_TRA_PKM23,2042,0.0
RE1,15,PHL_TRA_PKM23,2043,0.0
RE1,15,PHL_TRA_PKM23,2044,0.0
RE1,15,PHL_TRA_PKM23,2045,0.0
RE1,15,PHL_TRA_PKM23,2046,0.0
RE1,15,PHL_TRA_PKM23,2047,0.0
RE1,15,PHL_TRA_PKM23,2048,0.0
RE1,15,PHL_TRA_PKM23,2049,0.0
RE1,15,PHL_TRA_PKM23,2050,0.0
RE1,15,PHL_TRA_PKM23,2051,0.0
RE1,15,PHL_TRA_PKM23,2052,0.0
RE1,15,PHL_TRA_PKM23,2053,0.0
RE1,15,PHL_TRA_ELE,2020,0.0
RE1,15,PHL_TRA_ELE,2021,0.0
RE1,15,PHL_TRA_ELE,2022,0.0
RE1,15,PHL_TRA_ELE,2023,0.0
RE1,15,PHL_TRA_ELE,2024,0.0
RE1,15,PHL_TRA_ELE,2025,0.0
RE1,15,PHL_TRA_ELE,2026,0.0
RE1,15,PHL_TRA_ELE,2027,0.0
RE1,15,PHL_TRA_ELE,2028,0.0
RE1,15,PHL_TRA_ELE,2029,0.0
RE1,15,PHL_TRA_ELE,2030,0.0
RE1,15,PHL_TRA_ELE,2031,0.0
RE1,15,PHL_TRA_ELE,2032,0.0
RE1,15,PHL_TRA_ELE,2033,0.0
RE1,15,PHL_TRA_ELE,2034,0.0
RE1,15,PHL_TRA_ELE,2035,0.0
RE1,15,PHL_TRA_ELE,2036,0.0
RE1,15,PHL_TRA_ELE,2037,0.0
RE1,15,PHL_TRA_ELE,2038,0.0
RE1,15,PHL_TRA_ELE,2039,0.0
RE1,15,PHL_TRA_ELE,2040,0.0
RE1,15,PHL_TRA_ELE,2041,0.0
RE1,15,PHL_TRA_ELE,2042,0.0
RE1,15,PHL_TRA_ELE,2043,0.0
RE1,15,PHL_TRA_ELE,2044,0.0
RE1,15,PHL_TRA_ELE,2045,0.0
RE1,15,PHL_TRA_ELE,2046,0.0
RE1,15,PHL_TRA_ELE,2047,0.0
RE1,15,PHL_TRA_ELE,2048,0.0
RE1,15,PHL_TRA_ELE,2049,0.0
RE1,15,PHL_TRA_ELE,2050,0.0
RE1,15,PHL_TRA_ELE,2051,0.0
RE1,15,PHL_TRA_ELE,2052,0.0
RE1,15,PHL_TRA_ELE,2053,0.0
RE1,15,PHL_SER_ELEF,2020,2.7088
RE1,15,PHL_SER_ELEF,2021,2.9262
RE1,15,PHL_SER_ELEF,2022,3.1436
RE1,15,PHL_SER_ELEF,2023,3.361
RE1,15,PHL_SER_ELEF,2024,3.5784
RE1,15,PHL_SER_ELEF,2025,3.7958
RE1,15,PHL_SER_ELEF,2026,4.0746
RE1,15,PHL_SER_ELEF,2027,4.3534
RE1,15,PHL_SER_ELEF,2028,4.6323
RE1,15,PHL_SER_ELEF,2029,4.9111
RE1,15,PHL_SER_ELEF,2030,5.1899
